0.07 0.314699 0.124226 0.0993928 0.105523 -0.0144429 -0.0145864 -0.0343525 0.273043 0.236372 -0.102625
0.071 0.319917 0.125146 0.100376 0.109014 -0.0146191 -0.0147639 -0.0363922 0.278308 0.242348 -0.105578
0.072 0.325116 0.126035 0.101345 0.112534 -0.0147977 -0.014944 -0.0384778 0.283582 0.248397 -0.108573
0.073 0.330298 0.126895 0.102298 0.116084 -0.0149787 -0.0151265 -0.0406095 0.288863 0.254519 -0.11161
0.074 0.335465 0.127729 0.103235 0.119663 -0.0151619 -0.0153111 -0.0427884 0.29415 0.260714 -0.114689
0.075 0.34062 0.128539 0.104156 0.123272 -0.0153469 -0.0154977 -0.0450148 0.299442 0.266982 -0.11781
0.076 0.345765 0.129327 0.105061 0.126911 -0.0155337 -0.0156861 -0.0472892 0.304739 0.273324 -0.120972
0.077 0.350899 0.130095 0.105949 0.130578 -0.0157222 -0.0158762 -0.0496114 0.310041 0.279739 -0.124177
0.078 0.356026 0.130844 0.106821 0.134273 -0.0159123 -0.0160679 -0.051982 0.315347 0.286228 -0.127423
0.079 0.361147 0.131577 0.107677 0.137996 -0.0161037 -0.0162611 -0.0544008 0.320656 0.292791 -0.130711
0.08 0.366262 0.132294 0.108518 0.141746 -0.0162966 -0.0164556 -0.0568678 0.325968 0.299428 -0.134041
0.081 0.371372 0.132998 0.109342 0.145523 -0.0164907 -0.0166515 -0.0593833 0.331284 0.306141 -0.137413
0.082 0.376478 0.133688 0.110152 0.149325 -0.016686 -0.0168486 -0.0619469 0.336602 0.312928 -0.140827
0.083 0.381581 0.134366 0.110946 0.153152 -0.0168825 -0.0170468 -0.0645589 0.341922 0.31979 -0.144283
0.084 0.386683 0.135033 0.111726 0.157004 -0.0170801 -0.0172462 -0.0672191 0.347245 0.326727 -0.147781
0.085 0.391782 0.13569 0.112491 0.160879 -0.0172787 -0.0174467 -0.0699271 0.35257 0.33374 -0.15132
0.086 0.39688 0.136338 0.113242 0.164778 -0.0174783 -0.0176481 -0.0726834 0.357897 0.340829 -0.154901
0.087 0.401977 0.136978 0.113979 0.168699 -0.0176789 -0.0178506 -0.0754874 0.363226 0.347993 -0.158525
0.088 0.407075 0.13761 0.114703 0.172643 -0.0178804 -0.018054 -0.0783394 0.368556 0.355234 -0.16219
0.089 0.412172 0.138234 0.115413 0.176607 -0.0180828 -0.0182583 -0.0812389 0.373888 0.362551 -0.165897
0.09 0.41727 0.138853 0.116111 0.180593 -0.018286 -0.0184634 -0.0841862 0.379221 0.369945 -0.169646
0.091 0.422369 0.139465 0.116795 0.184598 -0.01849 -0.0186694 -0.0871809 0.384557 0.377415 -0.173437
0.092 0.427469 0.140072 0.117468 0.188624 -0.0186949 -0.0188763 -0.0902229 0.389893 0.384963 -0.17727
0.093 0.43257 0.140674 0.118128 0.192669 -0.0189005 -0.0190839 -0.0933122 0.39523 0.392587 -0.181144
0.094 0.437673 0.141271 0.118777 0.196732 -0.0191068 -0.0192922 -0.0964489 0.400568 0.400289 -0.185061
0.095 0.442778 0.141865 0.119414 0.200813 -0.0193139 -0.0195014 -0.0996324 0.405908 0.408068 -0.189019
0.096 0.447885 0.142454 0.12004 0.204913 -0.0195218 -0.0197112 -0.102863 0.411249 0.415924 -0.193019
0.097 0.452994 0.143041 0.120655 0.209029 -0.0197302 -0.0199218 -0.10614 0.41659 0.423859 -0.197062
